time_s,valid_rx_count,response_tx_count,mode,armed,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_1_radps,motor_2_radps,motor_3_radps,motor_4_radps,total_thrust_N,total_thrust_to_weight,altitude_m,vertical_speed_up_mps,roll_rad,pitch_rad,yaw_rad,quat_norm
0.0012154,0,0,,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0,-0.0981,0,0,0,1
0.0496474,0,0,,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.000981,-0.1962,0,0,0,1
0.0656263,0,0,,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.002943,-0.2943,0,0,0,1
0.0754653,1,1,STABILIZE,0,507,1000,1000,1000,1000,0,0,0,0,0,0,-0.005886,-0.3924,0,0,0,1
0.091978,1,1,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.00981,-0.4905,0,0,0,1
0.1336741,2,2,STABILIZE,0,508,1000,1000,1000,1000,0,0,0,0,0,0,-0.014715,-0.5886,0,0,0,1
0.1487946,2,2,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.020601,-0.6867,0,0,0,1
0.1628492,2,2,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.027468,-0.7848,0,0,0,1
0.1770494,2,2,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.035316,-0.8829,0,0,0,1
0.1910779,2,2,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.044145,-0.981,0,0,0,1
0.2051049,2,2,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.053955,-1.0791,0,0,0,1
0.2192555,2,2,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.064746,-1.1772,0,0,0,1
0.2334218,3,3,STABILIZE,0,508,1000,1000,1000,1000,0,0,0,0,0,0,-0.076518,-1.2753,0,0,0,1
0.2392037,4,4,STABILIZE,0,509,1000,1000,1000,1000,0,0,0,0,0,0,-0.089271,-1.3734,0,0,0,1
0.2525784,4,4,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.103005,-1.4715,0,0,0,1
0.2654389,4,4,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.11772,-1.5696,0,0,0,1
0.2794058,4,4,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.133416,-1.6677,0,0,0,1
0.2835203,5,5,STABILIZE,0,510,1000,1000,1000,1000,0,0,0,0,0,0,-0.150093,-1.7658,0,0,0,1
0.2975999,5,5,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.167751,-1.8639,0,0,0,1
0.3101578,5,5,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.18639,-1.962,0,0,0,1
0.3228758,5,5,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.20601,-2.0601,0,0,0,1
0.3305093,6,6,STABILIZE,0,511,1000,1000,1000,1000,0,0,0,0,0,0,-0.226611,-2.1582,0,0,0,1
0.3443465,6,6,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.248193,-2.2563,0,0,0,1
0.3578441,6,6,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.270756,-2.3544,0,0,0,1
0.3648445,7,7,STABILIZE,0,512,1000,1000,1000,1000,0,0,0,0,0,0,-0.2943,-2.4525,0,0,0,1
0.3787565,7,7,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.318825,-2.5506,0,0,0,1
0.3910317,7,7,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.344331,-2.6487,0,0,0,1
0.4015228,8,8,STABILIZE,0,513,1000,1000,1000,1000,0,0,0,0,0,0,-0.370818,-2.7468,0,0,0,1
0.4146435,8,8,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.398286,-2.8449,0,0,0,1
0.4270725,8,8,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.426735,-2.943,0,0,0,1
0.4346227,9,9,STABILIZE,0,514,1000,1000,1000,1000,0,0,0,0,0,0,-0.456165,-3.0411,0,0,0,1
0.4479775,9,9,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.486576,-3.1392,0,0,0,1
0.4602795,9,9,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.517968,-3.2373,0,0,0,1
0.4680383,10,10,STABILIZE,0,515,1000,1000,1000,1000,0,0,0,0,0,0,-0.550341,-3.3354,0,0,0,1
0.4812508,10,10,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.583695,-3.4335,0,0,0,1
0.4936391,10,10,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.61803,-3.5316,0,0,0,1
0.5015465,11,11,STABILIZE,0,516,1000,1000,1000,1000,0,0,0,0,0,0,-0.653346,-3.6297,0,0,0,1
0.5154044,11,11,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.689643,-3.7278,0,0,0,1
0.5281252,11,11,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.726921,-3.8259,0,0,0,1
0.5346963,12,12,STABILIZE,0,517,1000,1000,1000,1000,0,0,0,0,0,0,-0.76518,-3.924,0,0,0,1
0.5478317,12,12,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.80442,-4.0221,0,0,0,1
0.5600429,12,12,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.844641,-4.1202,0,0,0,1
0.5686373,13,13,STABILIZE,0,518,1000,1000,1000,1000,0,0,0,0,0,0,-0.885843,-4.2183,0,0,0,1
0.5818092,13,13,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.928026,-4.3164,0,0,0,1
0.5945146,13,13,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-0.97119,-4.4145,0,0,0,1
0.6047649,14,14,STABILIZE,0,519,1000,1000,1000,1000,0,0,0,0,0,0,-1.015335,-4.5126,0,0,0,1
0.6186209,14,14,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.060461,-4.6107,0,0,0,1
0.631049,14,14,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.106568,-4.7088,0,0,0,1
0.6389111,15,15,STABILIZE,0,520,1000,1000,1000,1000,0,0,0,0,0,0,-1.153656,-4.8069,0,0,0,1
0.6520046,15,15,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.201725,-4.905,0,0,0,1
0.664315,15,15,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.250775,-5.0031,0,0,0,1
0.6725469,16,16,STABILIZE,0,521,1000,1000,1000,1000,0,0,0,0,0,0,-1.300806,-5.1012,0,0,0,1
0.6859684,16,16,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.351818,-5.1993,0,0,0,1
0.6989255,16,16,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.403811,-5.2974,0,0,0,1
0.7089677,17,17,STABILIZE,0,522,1000,1000,1000,1000,0,0,0,0,0,0,-1.456785,-5.3955,0,0,0,1
0.722494,17,17,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.51074,-5.4936,0,0,0,1
0.7350569,17,17,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.565676,-5.5917,0,0,0,1
0.7475783,17,17,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.621593,-5.6898,0,0,0,1
0.7603811,17,17,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.678491,-5.7879,0,0,0,1
0.7726926,17,17,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.73637,-5.88599999999999,0,0,0,1
0.7841593,18,18,STABILIZE,0,523,1000,1000,1000,1000,0,0,0,0,0,0,-1.79523,-5.98409999999999,0,0,0,1
0.7975242,18,18,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.855071,-6.08219999999999,0,0,0,1
0.8099433,18,18,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1.915893,-6.18029999999999,0,0,0,1
0.8176869,19,19,STABILIZE,0,524,1000,1000,1000,1000,0,0,0,0,0,0,-1.977696,-6.27839999999999,0,0,0,1
0.8320009,19,19,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.04048,-6.37649999999999,0,0,0,1
0.8445016,19,19,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.104245,-6.47459999999999,0,0,0,1
0.8568974,19,19,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.168991,-6.57269999999999,0,0,0,1
0.8695838,19,19,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.234718,-6.67079999999999,0,0,0,1
0.8819649,19,19,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.301426,-6.76889999999999,0,0,0,1
0.8933306,20,20,STABILIZE,0,525,1000,1000,1000,1000,0,0,0,0,0,0,-2.369115,-6.86699999999999,0,0,0,1
0.9074761,20,20,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.437785,-6.96509999999999,0,0,0,1
0.9200149,20,20,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.507436,-7.06319999999999,0,0,0,1
0.926108,21,21,STABILIZE,0,526,1000,1000,1000,1000,0,0,0,0,0,0,-2.578068,-7.16129999999999,0,0,0,1
0.9389236,21,21,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.649681,-7.25939999999999,0,0,0,1
0.9515475,21,21,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.722275,-7.35749999999999,0,0,0,1
0.9645338,21,21,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.79585,-7.45559999999999,0,0,0,1
0.9674971,22,22,STABILIZE,0,527,1000,1000,1000,1000,0,0,0,0,0,0,-2.870406,-7.55369999999999,0,0,0,1
0.9815432,22,22,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2.945943,-7.65179999999999,0,0,0,1
0.9941713,22,22,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.022461,-7.74989999999999,0,0,0,1
1.0007872,23,23,STABILIZE,0,528,1000,1000,1000,1000,0,0,0,0,0,0,-3.09996,-7.84799999999999,0,0,0,1
1.0138606,23,23,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.17844,-7.94609999999999,0,0,0,1
1.0262904,23,23,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.257901,-8.04419999999999,0,0,0,1
1.0345855,24,24,STABILIZE,0,529,1000,1000,1000,1000,0,0,0,0,0,0,-3.338343,-8.14229999999999,0,0,0,1
1.0476481,24,24,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.419766,-8.24039999999999,0,0,0,1
1.0600718,24,24,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.50217,-8.33849999999999,0,0,0,1
1.0728286,24,24,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.585555,-8.43659999999999,0,0,0,1
1.0864357,24,24,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.669921,-8.53469999999999,0,0,0,1
1.0989562,24,24,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.755268,-8.63279999999999,0,0,0,1
1.1114526,24,24,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-3.841596,-8.73089999999999,0,0,0,1
1.1215195,25,25,STABILIZE,0,530,1000,1000,1000,1000,0,0,0,0,0,0,-3.928905,-8.82899999999999,0,0,0,1
1.1354073,25,25,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-4.017195,-8.92709999999999,0,0,0,1
1.14804,25,25,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-4.106466,-9.02519999999999,0,0,0,1
1.1604641,25,25,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-4.196718,-9.12329999999999,0,0,0,1
1.1679026,26,26,STABILIZE,0,531,1000,1000,1000,1000,0,0,0,0,0,0,-4.287951,-9.22139999999999,0,0,0,1
1.1827354,26,26,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-4.380165,-9.31949999999999,0,0,0,1
1.195656,26,26,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-4.47336,-9.41759999999999,0,0,0,1
1.2014001,27,27,STABILIZE,0,532,1000,1000,1000,1000,0,0,0,0,0,0,-4.567536,-9.5157,0,0,0,1
1.2142883,27,27,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-4.662693,-9.6138,0,0,0,1
1.2268124,27,27,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-4.758831,-9.7119,0,0,0,1
1.2354133,28,28,STABILIZE,0,533,1000,1000,1000,1000,0,0,0,0,0,0,-4.85595,-9.81,0,0,0,1
1.2486397,28,28,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-4.95405,-9.9081,0,0,0,1
1.2611524,28,28,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-5.053131,-10.0062,0,0,0,1
1.2716808,29,29,STABILIZE,0,534,1000,1000,1000,1000,0,0,0,0,0,0,-5.153193,-10.1043,0,0,0,1
1.2856428,29,29,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-5.254236,-10.2024,0,0,0,1
1.2983614,29,29,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-5.35626,-10.3005,0,0,0,1
1.3048368,30,30,STABILIZE,0,535,1000,1000,1000,1000,0,0,0,0,0,0,-5.459265,-10.3986,0,0,0,1
1.3185446,30,30,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-5.563251,-10.4967,0,0,0,1
1.3311341,30,30,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-5.668218,-10.5948,0,0,0,1
1.3381949,31,31,STABILIZE,0,536,1000,1000,1000,1000,0,0,0,0,0,0,-5.774166,-10.6929,0,0,0,1
1.3525272,31,31,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-5.881095,-10.791,0,0,0,1
1.3649264,31,31,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-5.989005,-10.8891,0,0,0,1
1.3766983,32,32,STABILIZE,0,537,1000,1000,1000,1000,0,0,0,0,0,0,-6.097896,-10.9872,0,0,0,1
1.3904698,32,32,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-6.207768,-11.0853,0,0,0,1
1.403146,32,32,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-6.318621,-11.1834,0,0,0,1
1.4106625,33,33,STABILIZE,0,538,1000,1000,1000,1000,0,0,0,0,0,0,-6.430455,-11.2815,0,0,0,1
1.4239054,33,33,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-6.54327,-11.3796,0,0,0,1
1.4367385,33,33,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-6.657066,-11.4777,0,0,0,1
1.4472269,34,34,STABILIZE,0,539,1000,1000,1000,1000,0,0,0,0,0,0,-6.771843,-11.5758,0,0,0,1
1.4622344,34,34,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-6.887601,-11.6739,0,0,0,1
1.4760242,34,34,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-7.00434,-11.772,0,0,0,1
1.4807256,35,35,STABILIZE,0,540,1000,1000,1000,1000,0,0,0,0,0,0,-7.12206,-11.8701,0,0,0,1
1.4936874,35,35,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-7.240761,-11.9682,0,0,0,1
1.5059141,35,35,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-7.360443,-12.0663,0,0,0,1
1.5141268,36,36,STABILIZE,0,541,1000,1000,1000,1000,0,0,0,0,0,0,-7.481106,-12.1644,0,0,0,1
1.5274176,36,36,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-7.60275,-12.2625,0,0,0,1
1.5399147,36,36,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-7.725375,-12.3606,0,0,0,1
1.5526177,36,36,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-7.848981,-12.4587,0,0,0,1
1.5555314,37,37,STABILIZE,0,542,1000,1000,1000,1000,0,0,0,0,0,0,-7.973568,-12.5568,0,0,0,1
1.5684774,37,37,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-8.099136,-12.6549,0,0,0,1
1.5814346,37,37,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-8.225685,-12.753,0,0,0,1
1.5888014,38,38,STABILIZE,0,543,1000,1000,1000,1000,0,0,0,0,0,0,-8.353215,-12.8511,0,0,0,1
1.6018308,38,38,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-8.481726,-12.9492,0,0,0,1
1.6143654,38,38,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-8.611218,-13.0473,0,0,0,1
1.6237349,39,39,STABILIZE,0,544,1000,1000,1000,1000,0,0,0,0,0,0,-8.741691,-13.1454,0,0,0,1
1.6369235,39,39,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-8.873145,-13.2435,0,0,0,1
1.6494687,39,39,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-9.00558,-13.3416,0,0,0,1
1.6602949,40,40,STABILIZE,0,545,1000,1000,1000,1000,0,0,0,0,0,0,-9.138996,-13.4397,0,0,0,1
1.6737112,40,40,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-9.273393,-13.5378,0,0,0,1
1.6866559,40,40,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-9.408771,-13.6359,0,0,0,1
1.6934353,41,41,STABILIZE,0,546,1000,1000,1000,1000,0,0,0,0,0,0,-9.54513,-13.734,0,0,0,1
1.7069914,41,41,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-9.68247,-13.8321,0,0,0,1
1.7195693,41,41,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-9.820791,-13.9302,0,0,0,1
1.7320868,41,41,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-9.960093,-14.0283,0,0,0,1
1.7445481,41,41,STABILIZE,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-10.100376,-14.1264,0,0,0,1
1.7571768,41,41,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-10.24164,-14.2245,0,0,0,1
1.7673232,42,42,STABILIZE,1,547,1000,1000,1000,1000,0,0,0,0,0,0,-10.383885,-14.3226,0,0,0,1
1.7806643,42,42,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-10.527111,-14.4207,0,0,0,1
1.7937689,42,42,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-10.671318,-14.5188,0,0,0,1
1.800411,43,43,STABILIZE,1,548,1000,1000,1000,1000,0,0,0,0,0,0,-10.816506,-14.6169,0,0,0,1
1.813734,43,43,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-10.962675,-14.715,0,0,0,1
1.8263722,43,43,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-11.109825,-14.8131,0,0,0,1
1.8388459,43,43,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-11.257956,-14.9112,0,0,0,1
1.8420473,44,44,STABILIZE,1,549,1000,1000,1000,1000,0,0,0,0,0,0,-11.407068,-15.0093,0,0,0,1
1.8552373,44,44,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-11.557161,-15.1074,0,0,0,1
1.8680661,44,44,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-11.708235,-15.2055,0,0,0,1
1.8764494,45,45,STABILIZE,1,550,1000,1000,1000,1000,0,0,0,0,0,0,-11.86029,-15.3036,0,0,0,1
1.8901436,45,45,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-12.013326,-15.4017,0,0,0,1
1.9025294,45,45,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-12.167343,-15.4998,0,0,0,1
1.9102238,46,46,STABILIZE,1,551,1000,1000,1000,1000,0,0,0,0,0,0,-12.322341,-15.5979,0,0,0,1
1.9237481,46,46,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-12.47832,-15.696,0,0,0,1
1.9366945,46,46,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-12.63528,-15.7941,0,0,0,1
1.9492254,46,46,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-12.793221,-15.8922,0,0,0,1
1.9616332,46,46,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-12.952143,-15.9903,0,0,0,1
1.9739904,46,46,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-13.112046,-16.0884,0,0,0,1
1.985742,47,47,STABILIZE,1,552,1000,1000,1000,1000,0,0,0,0,0,0,-13.27293,-16.1865,0,0,0,1
1.9990767,47,47,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-13.434795,-16.2846,0,0,0,1
2.01228,47,47,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-13.597641,-16.3827,0,0,0,1
2.0223168,48,48,STABILIZE,1,553,1000,1000,1000,1000,0,0,0,0,0,0,-13.761468,-16.4808,0,0,0,1
2.0354302,48,48,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-13.926276,-16.5789,0,0,0,1
2.0475984,48,48,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-14.092065,-16.677,0,0,0,1
2.0599306,49,49,STABILIZE,1,554,1000,1000,1000,1000,0,0,0,0,0,0,-14.258835,-16.7751,0,0,0,1
2.0733692,49,49,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-14.426586,-16.8732,0,0,0,1
2.0864779,49,49,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-14.595318,-16.9713,0,0,0,1
2.0932653,50,50,STABILIZE,1,555,1000,1000,1000,1000,0,0,0,0,0,0,-14.765031,-17.0694,0,0,0,1
2.1068048,50,50,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-14.935725,-17.1675,0,0,0,1
2.1191621,50,50,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-15.1074,-17.2656,0,0,0,1
2.126568,51,51,STABILIZE,1,556,1000,1000,1000,1000,0,0,0,0,0,0,-15.280056,-17.3637,0,0,0,1
2.1405629,51,51,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-15.453693,-17.4618,0,0,0,1
2.1530665,51,51,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-15.628311,-17.5599,0,0,0,1
2.1660102,51,51,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-15.80391,-17.658,0,0,0,1
2.1715465,52,52,STABILIZE,1,557,1000,1000,1000,1000,0,0,0,0,0,0,-15.98049,-17.7561,0,0,0,1
2.1847979,52,52,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-16.158051,-17.8542,0,0,0,1
2.197268,52,52,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-16.336593,-17.9523,0,0,0,1
2.2046217,53,53,STABILIZE,1,558,1000,1000,1000,1000,0,0,0,0,0,0,-16.516116,-18.0504,0,0,0,1
2.2179152,53,53,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-16.69662,-18.1485,0,0,0,1
2.2306343,53,53,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-16.878105,-18.2466,0,0,0,1
2.2392735,54,54,STABILIZE,1,559,1000,1000,1000,1000,0,0,0,0,0,0,-17.060571,-18.3447,0,0,0,1
2.2525157,54,54,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-17.244018,-18.4428,0,0,0,1
2.2654469,54,54,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-17.428446,-18.5409,0,0,0,1
2.278032,54,54,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-17.613855,-18.639,0,0,0,1
2.2909734,54,54,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-17.800245,-18.7371,0,0,0,1
2.303691,54,54,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-17.987616,-18.8352,0,0,0,1
2.3129511,55,55,STABILIZE,1,560,1000,1000,1000,1000,0,0,0,0,0,0,-18.175968,-18.9333,0,0,0,1
2.325878,55,55,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-18.365301,-19.0314,0,0,0,1
2.338375,55,55,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-18.555615,-19.1295,0,0,0,1
2.3463248,56,56,STABILIZE,1,561,1000,1000,1000,1000,0,0,0,0,0,0,-18.74691,-19.2276,0,0,0,1
2.3591776,56,56,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-18.939186,-19.3257,0,0,0,1
2.3719521,56,56,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-19.132443,-19.4238,0,0,0,1
2.3852124,56,56,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-19.326681,-19.5219,0,0,0,1
2.3977574,56,56,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-19.5219,-19.62,0,0,0,1
2.4101534,56,56,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-19.7181,-19.7181,0,0,0,1
2.4223417,57,57,STABILIZE,1,562,1000,1000,1000,1000,0,0,0,0,0,0,-19.915281,-19.8162,0,0,0,1
2.4357473,57,57,STABILIZE,1,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-20.113443,-19.9143,0,0,0,1
