phase,time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
before_arm,0.0030536,512,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.1130229,512,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.1600191,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.1911787,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.2253835,512,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.2881384,513,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.3200446,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.332291,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.3442548,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.352102,514,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.3669578,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.3811634,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.3874615,515,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.4004546,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.4129033,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.4228325,516,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.4356394,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.4477141,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.4605291,517,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.4732332,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.4854453,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.4936939,518,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.5064643,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.5190106,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.5312291,519,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.5442826,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.556493,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.5699251,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.573073,520,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.5856334,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.5977353,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.6064378,521,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.6191772,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.6313296,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.6394799,522,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.6524695,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.6650635,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.6776529,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.6812908,523,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.6944995,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.706574,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.7187813,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.7309766,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.7431943,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.7555443,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.7596112,524,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.7725742,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.7854192,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.7950524,525,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.8079511,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.8202906,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.8317842,526,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.8446334,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.8568855,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.8686104,527,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.8814066,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.8937131,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9030717,528,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.9158448,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9279602,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9402814,529,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.9534511,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9653817,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9734834,530,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.986524,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9988358,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
