phase,time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
before_arm,0.9001399,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9130441,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.92306,530,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.9373393,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9499139,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9565391,531,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,0.9704241,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9828511,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,0.9953497,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0087813,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0219551,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0325232,532,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.0472161,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0597163,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0662913,533,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.0801408,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.0939365,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1016762,534,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.1156814,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1282035,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1406388,535,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.1539184,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.1671946,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.174151,536,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.1880081,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2004663,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2113845,537,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.2251077,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2379299,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2512881,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2648066,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2774512,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.2855614,538,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.2985584,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3112552,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3202063,539,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.333428,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3462665,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3586343,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3716176,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3859775,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.3953246,540,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.4088594,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4215984,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4279409,541,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.4413952,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4544121,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4616454,542,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.4758887,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4897039,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.4983606,543,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.5121709,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5249825,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5315727,544,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.5457341,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5583588,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5651284,545,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.5797755,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5930659,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.5984537,546,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.6116537,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6241704,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6313635,547,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.6447508,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6575762,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6701031,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6733144,548,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.6868581,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.6993339,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.7066138,549,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.7200139,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
