time_s,time_us,msg_type,instance_id,AccX,AccY,AccZ,accel_norm,max_pairwise_difference
24.753956,24753956,IMU,1,0.0007244638400152326,-0.002617917489260435,-0.004615128040313721,0.005355160750580251,0.004129840196615662
25.253956,25253956,IMU,0,-0.0005088575417175889,-2.6386813260614872e-05,-0.00051468750461936,0.0007242482233932106,0.002944120757250414
25.253956,25253956,IMU,1,-0.0017511521000415087,-0.0026891622692346573,-0.00032981421099975705,0.003225973465720459,0.002944120757250414
25.733956,25733956,IMU,0,-0.0003244224935770035,-0.0012101514730602503,-0.001543951453641057,0.001988341679211334,0.001245683103299401
25.733956,25733956,IMU,1,-0.0008424111874774098,-0.00047868199180811644,-0.0024090332444757223,0.0025965812583198145,0.001245683103299401
26.273956,26273956,IMU,0,-0.0003842138685286045,-0.0004721921868622303,-0.0016785872867330909,0.0017855646270256956,0.0005680824464677915
26.273956,26273956,IMU,1,-0.0005821989034302533,-0.0008944981964305043,-0.002002897672355175,0.0022695113290086464,0.0005680824464677915
26.783956,26783956,IMU,0,-0.0019927644170820713,-0.0011468555312603712,-0.001323276781477034,0.0026528190801423253,0.0032352767835914856
26.783956,26783956,IMU,1,0.0004038423066958785,0.00020070784376002848,-0.003028376493602991,0.003061770147191228,0.0032352767835914856
27.394788,27394788,IMU,0,-0.0006340243271552026,-0.0012007489567622542,-0.0013581598177552223,0.0019205163355606085,0.0021485393755726846
27.394788,27394788,IMU,1,0.0005103026051074266,-0.00067904096795246,0.00038383848732337356,0.0009321144614734478,0.0021485393755726846
27.934787999999998,27934788,IMU,0,-0.0007708416087552905,-0.0009729084558784962,-0.001792578143067658,0.002180386215401349,0.0009642390262266301
27.934787999999998,27934788,IMU,1,-0.0008708268869668245,-8.902628906071186e-05,-0.001420405926182866,0.001668477791983956,0.0009642390262266301
28.514788,28514788,IMU,0,-0.0005055932560935616,-0.0018692114390432835,-0.0003542925987858325,0.0019685271626299627,0.0021674685987275503
28.514788,28514788,IMU,1,-0.0017980276606976986,-0.001071849837899208,-0.0019008202943950891,0.0028275224729828108,0.0021674685987275503
29.064788,29064788,IMU,0,-0.001249387627467513,-0.0006185029051266611,-0.0014180162688717246,0.0019885385151170464,0.0016262743431095046
29.064788,29064788,IMU,1,-0.002646233420819044,-0.00021963173639960587,-0.0006869267672300339,0.0027427463974328127,0.0016262743431095046
29.594787999999998,29594788,IMU,0,-0.0015513398684561253,3.0960327421780676e-06,-0.00227609951980412,0.0027545043105671034,0.0030366663165521646
29.594787999999998,29594788,IMU,1,0.0014293779386207461,0.00037264489219523966,-0.0018287771381437778,0.0023508320501669706,0.0030366663165521646
30.114787999999997,30114788,IMU,0,-0.0010034380247816443,0.00041949242586269975,-0.0013383100740611553,0.0017245102549035293,0.0025765534743416255
30.114787999999997,30114788,IMU,1,-0.0015847828472033143,-0.001143179601058364,-0.0033026731107383966,0.0038374530550171217,0.0025765534743416255
30.664787999999998,30664788,IMU,0,-0.0010778886498883367,-9.976992441806942e-05,-0.0013004688080400229,0.0016920452417301158,0.0025048840754947396
30.664787999999998,30664788,IMU,1,-0.002236825879663229,-0.0007318697171285748,0.0008283239440061152,0.0024950238185225578,0.0025048840754947396
31.164787999999998,31164788,IMU,0,0.00022403083858080208,-0.0004654649819713086,-0.00036959664430469275,0.0006351764680449501,0.002780771325261822
31.164787999999998,31164788,IMU,1,-0.0021148230880498886,-0.0016662972047924995,-0.0012753854971379042,0.0029791997641577953,0.002780771325261822
31.654788,31654788,IMU,0,0.00028418860165402293,-0.0001511375594418496,-0.00036561759770847857,0.0004871159522518498,0.003268417212318647
31.654788,31654788,IMU,1,-0.0025941086933016777,-0.0016682088607922196,-5.5052914831321687e-05,0.0030846963447510416,0.003268417212318647
32.25562,32255620,IMU,0,-3.05785215459764e-05,-0.00033188197994604707,-0.001822596532292664,0.0018528191531064467,0.0027906463630101705
32.25562,32255620,IMU,1,-0.002370780799537897,0.0005461746477521956,-0.0005815578624606133,0.0025014231734543724,0.0027906463630101705
32.78562,32785620,IMU,0,-0.0007611305918544531,0.0002334152814000845,-0.0011045120190829039,0.0013615246129785475,0.0017848590951087065
32.78562,32785620,IMU,1,-0.00160295981913805,-0.00133493822067976,-0.0009729337762109935,0.0023017689648822093,0.0017848590951087065
33.34562,33345620,IMU,0,-1.3287522961036302e-05,-0.0019442783668637276,-0.0012765333522111177,0.002325926122091602,0.0017089066509664626
33.34562,33345620,IMU,1,-8.388087007915601e-05,-0.00032178591936826706,-0.0018084137700498104,0.0018387339508408186,0.0017089066509664626
33.87562,33875620,IMU,0,-2.8368685889290646e-05,-0.00124940718524158,-0.0006560490000993013,0.0014114614367398304,0.002801333136738155
33.87562,33875620,IMU,1,-0.002043147338554263,0.0006184543017297983,-0.00010903182555921376,0.0021374809260796307,0.002801333136738155
34.385619999999996,34385620,IMU,0,-0.0003870586515404284,-0.0008677513687871397,-0.00011105497105745599,0.0009566295230447478,0.00294227053281278
34.385619999999996,34385620,IMU,1,-0.002764093456789851,-0.0008879166562110186,-0.0018449104391038418,0.003439811499858641,0.00294227053281278
34.90562,34905620,IMU,0,0.00021999349701218307,-0.0023697640281170607,-0.0014965962618589401,0.0028114016181782706,0.0009346258096384633
34.90562,34905620,IMU,1,-8.004979463294148e-05,-0.0019002615008503199,-0.0022469740360975266,0.00294385700402229,0.0009346258096384633
35.425619999999995,35425620,IMU,0,-0.00015109404921531677,-0.0015665466198697686,-0.0005212268442846835,0.001657882730212438,0.0012057573489790774
35.425619999999995,35425620,IMU,1,-0.00041324281482957304,-0.0003947396471630782,-0.0006307587027549744,0.0008511436742124318,0.0012057573489790774
35.925619999999995,35925620,IMU,0,-0.0014976240927353501,-0.0005178970168344676,-0.00026974230422638357,0.001607437760498608,0.0011914750730109241
35.925619999999995,35925620,IMU,1,-0.000819569337181747,-0.00017780940106604248,-0.0011885431595146656,0.0014546287923676942,0.0011914750730109241
36.43562,36435620,IMU,0,-0.001326727564446628,-0.0005454841302707791,-0.0009687115671113133,0.0017309422482841555,0.002147030437444584
36.43562,36435620,IMU,1,0.00016072794096544385,0.0005929354229010642,8.067717863013968e-05,0.0006196085004981569,0.002147030437444584
36.955619999999996,36955620,IMU,0,3.296125214546919e-05,-0.0011605103500187397,-0.0008890156750567257,0.0014622652246224625,0.0013718039951773615
36.955619999999996,36955620,IMU,1,0.0013795970007777214,-0.0012436932884156704,-0.0011370055144652724,0.0021778067912763765,0.0013718039951773615
37.44562,37445620,IMU,0,-0.00018999114399775863,-0.0015628356486558914,-0.0010749608045443892,0.0019063296228129013,0.003235442512717911
37.44562,37445620,IMU,1,-0.0020797899924218655,0.001056718872860074,-0.0008887279545888305,0.002496401122837525,0.003235442512717911
37.995619999999995,37995620,IMU,0,-0.0006427335320040584,3.634974927990697e-05,-0.0010329150827601552,0.0012171036379982365,0.002420862074452721
37.995619999999995,37995620,IMU,1,-0.00217962427996099,0.0018109166994690895,-0.00044177030213177204,0.002867985755553378,0.002420862074452721
38.50562,38505620,IMU,0,-0.0008228385122492909,-0.0008664455381222069,-0.0008449985180050135,0.0014634936225358744,0.001892431119892323
38.50562,38505620,IMU,1,-0.002435794100165367,-0.0010337043786421418,0.0001305496843997389,0.0026492793097220267,0.001892431119892323
39.056453,39056453,IMU,0,-0.001306908088736236,-0.0015158525202423334,-0.0006885171169415116,0.00211657115067051,0.0037848722506032845
39.056453,39056453,IMU,1,0.0005393779720179737,0.001784797292202711,-0.0008375021861866117,0.002043976487834365,0.0037848722506032845
39.616453,39616453,IMU,0,-0.0009470016229897738,-0.0011829296126961708,-0.0015917076962068677,0.002197650548359077,0.0023825080529303287
39.616453,39616453,IMU,1,-0.0029725395143032074,-0.00015667552361264825,-0.002313056029379368,0.0037697170422780397,0.0023825080529303287
40.156453,40156453,IMU,0,-0.00036497152177616954,-0.0007627307204529643,-0.0012417156249284744,0.0015022716321697028,0.002207742266001869
40.156453,40156453,IMU,1,-0.0018409090116620064,-0.001897637965157628,-0.0024281893856823444,0.0035897185862914615,0.002207742266001869
40.706452999999996,40706453,IMU,0,-0.0006454447866417468,-0.001254845643416047,-0.0008605898474343121,0.0016528313425483727,0.0010916967352534086
40.706452999999996,40706453,IMU,1,-0.000538068765308708,-0.002070111222565174,-0.0015786526491865516,0.00265838722852312,0.0010916967352534086
41.216453,41216453,IMU,0,-0.001119295135140419,-0.000655468727927655,-0.0007706868345849216,0.0015087806500093488,0.0009918596103345879
41.216453,41216453,IMU,1,-0.0019516043830662966,-0.0004852705751545727,-0.0012826237361878157,0.0023852402075570547,0.0009918596103345879
41.726453,41726453,IMU,0,-0.0002657024306245148,-0.0002442437980789691,-0.001813052105717361,0.0018486240160146064,0.004147135380739607
41.726453,41726453,IMU,1,-0.0034855040721595287,-0.001060817507095635,0.0006698527722619474,0.003704426427519957,0.004147135380739607
42.266453,42266453,IMU,0,-0.0016976457554847002,-7.650323823327199e-06,-0.0012028764467686415,0.0020806180295192514,0.0017843102442023663
42.266453,42266453,IMU,1,-0.001105416682548821,0.0004034735611639917,0.00042930152267217636,0.0012526119726332826,0.0017843102442023663
42.766453,42766453,IMU,0,-0.0015129088424146175,2.603849134175107e-05,-0.00048940593842417,0.0015903110831068665,0.0016160438198453877
42.766453,42766453,IMU,1,-0.002755658235400915,0.0010517193004488945,-0.0003663187671918422,0.0029721970386343078,0.0016160438198453877
43.346453,43346453,IMU,0,-0.0011970351915806532,-0.0007797262514941394,-0.0012910632649436593,0.0019255416461968862,0.00230313640309446
43.346453,43346453,IMU,1,0.00016759149730205536,0.0010755923576653004,-0.001286149024963379,0.0016849822385562984,0.00230313640309446
43.866453,43866453,IMU,0,-0.00015661155339330435,-0.0007551229791715741,-0.0004894742742180824,0.0009134128077986076,0.0025719056594047138
43.866453,43866453,IMU,1,0.00020663038594648242,-0.0014364453963935375,-0.0029427483677864075,0.0032811338664135823,0.0025719056594047138
44.376453,44376453,IMU,0,-0.00035123451380059123,-0.0007266825996339321,-0.001438744249753654,0.0016496721797056141,0.0034409281112248767
44.376453,44376453,IMU,1,-0.0023778299801051617,-0.0022701555863022804,0.0008743896032683551,0.003401799373656559,0.0034409281112248767
44.866453,44866453,IMU,0,-0.0013269613264128566,-0.0011999927228316665,-0.00021026760805398226,0.0018013942832264865,0.0015840510547098442
44.866453,44866453,IMU,1,-0.0012229869607836008,-0.0027801059186458588,-0.00025087996618822217,0.0030475607922683095,0.0015840510547098442
45.426452999999995,45426453,IMU,0,-0.0012675989419221878,-0.0005388198769651353,-0.0006391789065673947,0.0015184477639931062,0.0012176651723951387
45.426452999999995,45426453,IMU,1,-0.001859980751760304,-0.0014821678632870317,-0.001130998833104968,0.002633535329621471,0.0012176651723951387
45.956452999999996,45956453,IMU,0,-0.0006751681794412434,-0.00013587855210062116,-0.0013135659974068403,0.0014831623919835586,0.0007271026476181119
45.956452999999996,45956453,IMU,1,-0.0012707130517810583,-6.85354316374287e-05,-0.0009018993005156517,0.001559753542591611,0.0007271026476181119
46.476453,46476453,IMU,0,-0.00016946950927376747,-0.0009991670958697796,-0.0010450921254232526,0.0014557720806032902,0.0017740801834165048
46.476453,46476453,IMU,1,6.0427850257838145e-05,-0.002757630543783307,-0.000996988033875823,0.0029329444046529386,0.0017740801834165048
47.006453,47006453,IMU,0,-0.000678821699693799,-0.0017231098609045148,-9.0560301032383e-05,0.0018542134884755397,0.004050456705511003
47.006453,47006453,IMU,1,-0.002853994257748127,0.001162695582024753,-0.0019200276583433151,0.0036309296947920205,0.004050456705511003
47.587286,47587286,IMU,0,-0.0017836082261055708,-0.0008975665550678968,-0.0010690604103729129,0.002264900480382,0.003079563297537886
47.587286,47587286,IMU,1,-0.0010031881975010037,-0.003864735597744584,-0.0008034242782741785,0.004072844015058751,0.003079563297537886
48.157286,48157286,IMU,0,-0.001495115808211267,-0.0010887954849749804,-0.0012027488555759192,0.002206230200512702,0.0025847835504067933
48.157286,48157286,IMU,1,-0.0032526832073926926,-0.002569650299847126,-1.9899813196389005e-05,0.0041452921144020825,0.0025847835504067933
48.657286,48657286,IMU,0,-0.0010287968907505274,-0.00031499259057454765,-0.0007147722644731402,0.0012917208539753773,0.002829106294710435
48.657286,48657286,IMU,1,0.0016868390375748277,0.0004754280380439013,-0.000648446090053767,0.0018686733502007947,0.002829106294710435
49.157286,49157286,IMU,0,-0.0010102472733706236,-0.0003042091557290405,-0.0006796751986257732,0.0012550303340593562,0.002392289417169645
49.157286,49157286,IMU,1,-0.0020015519112348557,-0.0019318298436701298,-0.002125778468325734,0.0035010156661545756,0.002392289417169645
49.637271,49637271,IMU,0,-0.002125316299498081,-0.0018166661029681563,-6.170772394398227e-06,0.0027959404823811374,0.002792140106393689
49.637271,49637271,IMU,1,-0.0035782745108008385,-0.0011079175164923072,-0.0022827107459306717,0.0043866043869472465,0.002792140106393689
50.137254999999996,50137255,IMU,0,-0.0016462805215269327,-0.00023079814855009317,-0.00023466137645300478,0.0016788607156437842,0.0023436577323521835
50.137254999999996,50137255,IMU,1,-0.001543762511573732,-0.0010117094498127699,-0.0024420125409960747,0.0030610756203274365,0.0023436577323521835
50.677239,50677239,IMU,0,-0.0016875675646588206,-0.0011132612125948071,-0.0017779853660613298,0.002692297675719534,0.0015953287102770373
50.677239,50677239,IMU,1,-0.00037555056042037904,-0.0016510363202542067,-0.0010469019180163741,0.001990719161553677,0.0015953287102770373
51.207223,51207223,IMU,0,-0.0005356114124879241,-0.001278306939639151,-0.0020243872422724962,0.0024533837701820244,0.0024089817088982267
51.207223,51207223,IMU,1,0.00091153709217906,0.00043105825898237526,-0.0011372431181371212,0.0015198792724441684,0.0024089817088982267
51.777207,51777207,IMU,0,-0.0003677569329738617,-0.0006430116482079029,-0.0017545835580676794,0.001904539997932,0.0020224537743699614
51.777207,51777207,IMU,1,-0.0012065061600878835,8.230738603742793e-05,-6.321390537777916e-05,0.001210961443630405,0.0020224537743699614
52.307190999999996,52307191,IMU,0,-0.0004503149539232254,-0.0003677909553516656,-0.0012626895913854241,0.0013901218467308745,0.0025160944411616254
52.307190999999996,52307191,IMU,1,-0.0019855392165482044,-0.002002330496907234,-0.00012159442121628672,0.0028224951023104634,0.0025160944411616254
52.857175,52857175,IMU,0,-0.0006874052924104035,-0.0005748897674493492,-0.0002463748387526721,0.0009293679798240331,0.0017764960692515882
52.857175,52857175,IMU,1,9.201515058521181e-05,0.0009008899796754122,-0.0008550752536393702,0.001245481125028885,0.0017764960692515882
53.347159,53347159,IMU,0,-0.0013091235887259245,-0.0007103128591552377,-0.00028965339879505336,0.0015173160580028995,0.0038434691142753717
53.347159,53347159,IMU,1,0.0014809214044362307,0.0016838308656588197,-0.001410358352586627,0.002649061205969687,0.0038434691142753717
53.847142999999996,53847143,IMU,0,0.0005025101127102971,-0.0013569103321060538,-0.0007134086336009204,0.0016132804905683975,0.001954144404390579
53.847142999999996,53847143,IMU,1,-0.0013981204247102141,-0.0015396678354591131,-0.0011292013805359602,0.0023665192843802347,0.001954144404390579
54.367126999999996,54367127,IMU,0,-0.001666885451413691,-0.00014157904661260545,-0.001591977197676897,0.002309316594254141,0.0037387947798649115
54.367126999999996,54367127,IMU,1,-0.0030425740405917168,-0.0021448018960654736,0.0012493544491007924,0.003926616674102095,0.0037387947798649115
54.877111,54877111,IMU,0,-0.00014742452185600996,-0.0005460490938276052,-0.001165540423244238,0.001295526179098971,0.0014416380272154023
54.877111,54877111,IMU,1,0.0006465125479735434,-0.0017485455609858036,-0.0011209716321900487,0.002175308588155994,0.0014416380272154023
55.397095,55397095,IMU,0,-0.001074672327376902,-4.955289114150219e-06,-0.0006297479849308729,0.0012456033440242473,0.0011222308024166395
55.397095,55397095,IMU,1,-0.0005187627393752337,-0.0007923098746687174,-5.490952025866136e-05,0.000948622565974841,0.0011222308024166395
55.897079,55897079,IMU,0,-0.0018122255569323897,-0.00022924543009139597,0.00015688806888647377,0.0018333927027714566,0.0006952121599963434
55.897079,55897079,IMU,1,-0.00129109772387892,0.00017096369992941618,0.0003839968121610582,0.001357798022921207,0.0006952121599963434
56.477062999999994,56477063,IMU,0,-0.0008747689425945282,-0.0015386641025543213,-0.0009534091223031282,0.0020103971940659054,0.001550828617095583
56.477062999999994,56477063,IMU,1,-0.0007055025198496878,-9.164352377410978e-06,-0.0007609284948557615,0.0010377041799820464,0.001550828617095583
56.987047,56987047,IMU,0,-0.0009414007654413581,-0.0012062444584444165,-0.0014425674453377724,0.002102917480323416,0.0034575232049069934
56.987047,56987047,IMU,1,-0.0033852295018732548,-0.00013756888802163303,0.0007574553601443768,0.003471662800721867,0.0034575232049069934
57.557863999999995,57557864,IMU,0,-0.001173312310129404,-0.0017405084799975157,0.00014278832531999797,0.002103905903763795,0.0028227076668911324
57.557863999999995,57557864,IMU,1,-0.00041228122427128255,-0.0010485099628567696,-0.002485832665115595,0.002729233040444189,0.0028227076668911324
58.087847999999994,58087848,IMU,0,-0.000945540436077863,-0.0007057162001729012,0.000593211967498064,0.0013205992994953912,0.002801465417698193
58.087847999999994,58087848,IMU,1,-0.0027317064814269543,-0.0017702174372971058,-0.001284194877371192,0.00349929229402849,0.002801465417698193
58.627832,58627832,IMU,0,-0.000995978363789618,-0.0015400642296299338,-0.0003823112929239869,0.001873481426974897,0.003506669122462496
58.627832,58627832,IMU,1,0.0005366845871321857,0.0005495814839377999,-0.0027447366155683994,0.002850201614341412,0.003506669122462496
59.137816,59137816,IMU,0,-0.0009894343093037605,-0.001004071207717061,-0.0019489701371639967,0.00240533237581646,0.0012109423348420113
59.137816,59137816,IMU,1,3.6653917049989104e-05,-0.0013897044118493795,-0.001434371923096478,0.001997509618428964,0.0012109423348420113
59.6478,59647800,IMU,0,-0.0007722091395407915,-0.0012073731049895287,-0.0021386868320405483,0.0025744976471898397,0.0010448742167770107
59.6478,59647800,IMU,1,4.635898221749812e-06,-0.0006300713866949081,-0.0025323829613626003,0.0026095928622839964,0.0010448742167770107
60.157784,60157784,IMU,0,-0.001114614075049758,-0.0015661469660699368,-0.00122485077008605,0.0022793508428079878,0.0025138862119638
60.157784,60157784,IMU,1,-0.0014621822629123926,0.00080094113945961,-0.0019966759718954563,0.002601191768324498,0.0025138862119638
60.717768,60717768,IMU,0,-0.0010846254881471395,-0.002411359455436468,-0.001600910909473896,0.00309095173254676,0.0013121151997721179
60.717768,60717768,IMU,1,-0.00032091166940517724,-0.0017691708635538816,-0.0024529562797397375,0.003041372117042408,0.0013121151997721179
61.267751999999994,61267752,IMU,0,-0.0009783549467101693,-0.0011420613154768944,-0.0008925830479711294,0.0017487672651289262,0.0029686708420975953
61.267751999999994,61267752,IMU,1,-0.0025252634659409523,0.0006916029378771782,-0.0026412270963191986,0.003719052402215812,0.0029686708420975953
61.857735999999996,61857736,IMU,0,-0.0008795642061159015,-0.0017385261598974466,-1.0207407285633963e-05,0.001948386664009881,0.0028844736012718
61.857735999999996,61857736,IMU,1,-0.0006902695749886334,-0.0005029654712416232,-0.0026097737718373537,0.0027459725948352914,0.0028844736012718
62.387719999999995,62387720,IMU,0,-0.0005972571088932455,-0.0025385774206370115,0.00012533697008620948,0.002610900367835198,0.0023430558845703156
62.387719999999995,62387720,IMU,1,-0.0015248801792040467,-0.0006019660504534841,-0.0008121931459754705,0.0018295574309645118,0.0023430558845703156
62.967704,62967704,IMU,0,-0.0008759477059356868,-0.0015632653376087546,-0.0014295962173491716,0.0022923412145581788,0.0008566836552370624
62.967704,62967704,IMU,1,-0.0007647904567420483,-0.0011686139041557908,-0.0021817937958985567,0.0025905186869681876,0.0008566836552370624
63.497688,63497688,IMU,0,-0.00164781732019037,-0.0013874027645215392,-0.002488164696842432,0.003291071544396198,0.0017769339977694106
63.497688,63497688,IMU,1,-0.00016612396575510502,-0.00049743358977139,-0.002900516614317894,0.0029475471121197016,0.0017769339977694106
64.15767199999999,64157672,IMU,0,-0.001060903538018465,4.7888242988847196e-05,-8.301879279315472e-05,0.001065223789047864,0.0017290731784396721
64.15767199999999,64157672,IMU,1,-0.002498772693797946,0.0010051162680611014,-5.941848939983174e-06,0.002693354598481259,0.0017290731784396721
64.738489,64738489,IMU,0,-0.0010270336642861366,9.887850319501013e-05,-0.0009242661762982607,0.0013852231122169821,0.00434680663783725
64.738489,64738489,IMU,1,-0.00397078599780798,0.003289913758635521,-0.0007089892751537263,0.005205126297404341,0.00434680663783725
65.24847299999999,65248473,IMU,0,-0.0006372916395775974,-0.001548954751342535,-0.0008131788345053792,0.0018618972239276914,0.004848735427569315
65.24847299999999,65248473,IMU,1,-0.0022869049571454525,0.0025755390524864197,-0.0027567739598453045,0.004411704699952191,0.004848735427569315
65.748457,65748457,IMU,0,-0.0010405234061181545,-0.001457001082599163,-0.0016054223524406552,0.0024047706840967073,0.002160081540304794
65.748457,65748457,IMU,1,-0.0027795713394880295,-0.00032505032140761614,-0.0010051290737465024,0.0029735431723183327,0.002160081540304794
