time_s,valid_rx_count,response_tx_count,mode,armed,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_1_radps,motor_2_radps,motor_3_radps,motor_4_radps,total_thrust_N,total_thrust_to_weight,altitude_m,vertical_speed_up_mps,roll_rad,pitch_rad,yaw_rad,quat_norm
7.0378871,174,174,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-176.8743,-58.9581000000005,0,0,0,1
7.0505381,174,174,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-177.463881,-59.0562000000005,0,0,0,1
7.0641532,174,174,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-178.054443,-59.1543000000005,0,0,0,1
7.0766777,174,174,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-178.645986,-59.2524000000005,0,0,0,1
7.0869658,175,175,GUIDED,0,678,1000,1000,1000,1000,0,0,0,0,0,0,-179.23851,-59.3505000000005,0,0,0,1
7.1004644,175,175,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-179.832015,-59.4486000000005,0,0,0,1
7.1133776,175,175,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-180.426501,-59.5467000000005,0,0,0,1
7.1202751,176,176,GUIDED,0,679,1000,1000,1000,1000,0,0,0,0,0,0,-181.021968,-59.6448000000005,0,0,0,1
7.1340592,176,176,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-181.618416,-59.7429000000005,0,0,0,1
7.1477448,176,176,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-182.215845,-59.8410000000005,0,0,0,1
7.1605138,176,176,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-182.814255,-59.9391000000005,0,0,0,1
7.1646772,177,177,GUIDED,0,680,1000,1000,1000,1000,0,0,0,0,0,0,-183.413646,-60.0372000000005,0,0,0,1
7.1779779,177,177,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-184.014018,-60.1353000000005,0,0,0,1
7.1903988,177,177,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-184.615371,-60.2334000000005,0,0,0,1
7.1992846,178,178,GUIDED,0,681,1000,1000,1000,1000,0,0,0,0,0,0,-185.217705,-60.3315000000005,0,0,0,1
7.2126673,178,178,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-185.82102,-60.4296000000005,0,0,0,1
7.2253377,178,178,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-186.425316,-60.5277000000005,0,0,0,1
7.2322513,179,179,GUIDED,0,682,1000,1000,1000,1000,0,0,0,0,0,0,-187.030593,-60.6258000000005,0,0,0,1
7.245308,179,179,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-187.636851,-60.7239000000005,0,0,0,1
7.2579652,179,179,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-188.24409,-60.8220000000005,0,0,0,1
7.2711567,179,179,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-188.85231,-60.9201000000005,0,0,0,1
7.2836843,179,179,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-189.461511,-61.0182000000005,0,0,0,1
7.296932,179,179,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-190.071693,-61.1163000000005,0,0,0,1
7.3063264,180,180,GUIDED,0,683,1000,1000,1000,1000,0,0,0,0,0,0,-190.682856,-61.2144000000005,0,0,0,1
7.3200927,180,180,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-191.295,-61.3125000000005,0,0,0,1
7.3325573,180,180,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-191.908125,-61.4106000000005,0,0,0,1
7.3397369,181,181,GUIDED,0,684,1000,1000,1000,1000,0,0,0,0,0,0,-192.522231,-61.5087000000005,0,0,0,1
7.3536605,181,181,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-193.137318,-61.6068000000005,0,0,0,1
7.3661916,181,181,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-193.753386,-61.7049000000005,0,0,0,1
7.3785201,181,181,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-194.370435,-61.8030000000005,0,0,0,1
7.3815907,182,182,GUIDED,0,685,1000,1000,1000,1000,0,0,0,0,0,0,-194.988465,-61.9011000000005,0,0,0,1
7.3951432,182,182,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-195.607476,-61.9992000000005,0,0,0,1
7.4076979,182,182,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-196.227468,-62.0973000000005,0,0,0,1
7.4186526,183,183,GUIDED,0,686,1000,1000,1000,1000,0,0,0,0,0,0,-196.848441,-62.1954000000005,0,0,0,1
7.4318519,183,183,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-197.470395,-62.2935000000005,0,0,0,1
7.4445147,183,183,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-198.09333,-62.3916000000005,0,0,0,1
7.4521864,184,184,GUIDED,0,687,1000,1000,1000,1000,0,0,0,0,0,0,-198.717246,-62.4897000000005,0,0,0,1
7.4652568,184,184,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-199.342143,-62.5878000000005,0,0,0,1
7.4776303,184,184,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-199.968021,-62.6859000000005,0,0,0,1
7.4892386,185,185,GUIDED,0,688,1000,1000,1000,1000,0,0,0,0,0,0,-200.59488,-62.7840000000005,0,0,0,1
7.5030022,185,185,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-201.22272,-62.8821000000005,0,0,0,1
7.515489,185,185,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-201.851541,-62.9802000000006,0,0,0,1
7.5228461,186,186,GUIDED,0,689,1000,1000,1000,1000,0,0,0,0,0,0,-202.481343,-63.0783000000006,0,0,0,1
7.5369466,186,186,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-203.112126,-63.1764000000006,0,0,0,1
7.549398,186,186,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-203.74389,-63.2745000000006,0,0,0,1
7.5561324,187,187,GUIDED,0,690,1000,1000,1000,1000,0,0,0,0,0,0,-204.376635,-63.3726000000006,0,0,0,1
7.5690348,187,187,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-205.010361,-63.4707000000006,0,0,0,1
7.5814995,187,187,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-205.645068,-63.5688000000006,0,0,0,1
7.594102,187,187,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-206.280756,-63.6669000000006,0,0,0,1
7.6023807,188,188,GUIDED,0,691,1000,1000,1000,1000,0,0,0,0,0,0,-206.917425,-63.7650000000006,0,0,0,1
7.6157783,188,188,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-207.555075,-63.8631000000006,0,0,0,1
7.6283829,188,188,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-208.193706000001,-63.9612000000006,0,0,0,1
7.6360649,189,189,GUIDED,0,692,1000,1000,1000,1000,0,0,0,0,0,0,-208.833318000001,-64.0593000000006,0,0,0,1
7.6491191,189,189,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-209.473911,-64.1574000000006,0,0,0,1
7.6616186,189,189,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-210.115485000001,-64.2555000000006,0,0,0,1
7.6739655,189,189,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-210.758040000001,-64.3536000000006,0,0,0,1
7.6770688,190,190,GUIDED,0,693,1000,1000,1000,1000,0,0,0,0,0,0,-211.401576000001,-64.4517000000006,0,0,0,1
7.6905648,190,190,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-212.046093000001,-64.5498000000006,0,0,0,1
7.7034189,190,190,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-212.691591000001,-64.6479000000006,0,0,0,1
7.7108148,191,191,GUIDED,0,694,1000,1000,1000,1000,0,0,0,0,0,0,-213.338070000001,-64.7460000000006,0,0,0,1
7.7354067,191,191,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-213.985530000001,-64.8441000000006,0,0,0,1
7.7499863,192,192,GUIDED,0,695,1000,1000,1000,1000,0,0,0,0,0,0,-214.633971000001,-64.9422000000006,0,0,0,1
7.7646173,192,192,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-215.283393000001,-65.0403000000006,0,0,0,1
7.7782447,192,192,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-215.933796000001,-65.1384000000006,0,0,0,1
7.7854947,193,193,GUIDED,0,696,1000,1000,1000,1000,0,0,0,0,0,0,-216.585180000001,-65.2365000000006,0,0,0,1
7.7996858,193,193,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-217.237545000001,-65.3346000000006,0,0,0,1
7.8127144,193,193,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-217.890891000001,-65.4327000000006,0,0,0,1
7.81864,194,194,GUIDED,0,697,1000,1000,1000,1000,0,0,0,0,0,0,-218.545218000001,-65.5308000000006,0,0,0,1
7.8312809,194,194,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-219.200526000001,-65.6289000000006,0,0,0,1
7.8435651,194,194,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-219.856815000001,-65.7270000000006,0,0,0,1
7.8536533,195,195,GUIDED,0,698,1000,1000,1000,1000,0,0,0,0,0,0,-220.514085000001,-65.8251000000006,0,0,0,1
7.8666821,195,195,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-221.172336000001,-65.9232000000006,0,0,0,1
7.8799261,195,195,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-221.831568000001,-66.0213000000006,0,0,0,1
7.8894487,196,196,GUIDED,0,699,1000,1000,1000,1000,0,0,0,0,0,0,-222.491781000001,-66.1194000000006,0,0,0,1
7.9026627,196,196,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-223.152975000001,-66.2175000000006,0,0,0,1
7.9153202,196,196,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-223.815150000001,-66.3156000000006,0,0,0,1
7.9277614,197,197,GUIDED,0,700,1000,1000,1000,1000,0,0,0,0,0,0,-224.478306000001,-66.4137000000006,0,0,0,1
7.9410623,197,197,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-225.142443000001,-66.5118000000006,0,0,0,1
7.9533059,197,197,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-225.807561000001,-66.6099000000006,0,0,0,1
7.965194,198,198,GUIDED,0,701,1000,1000,1000,1000,0,0,0,0,0,0,-226.473660000001,-66.7080000000006,0,0,0,1
7.9783379,198,198,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-227.140740000001,-66.8061000000006,0,0,0,1
7.9909014,198,198,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-227.808801000001,-66.9042000000006,0,0,0,1
8.0026363,199,199,GUIDED,0,702,1000,1000,1000,1000,0,0,0,0,0,0,-228.477843000001,-67.0023000000006,0,0,0,1
8.0158079,199,199,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-229.147866000001,-67.1004000000006,0,0,0,1
8.0285496,199,199,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-229.818870000001,-67.1985000000006,0,0,0,1
8.0395093,200,200,GUIDED,0,703,1000,1000,1000,1000,0,0,0,0,0,0,-230.490855000001,-67.2966000000007,0,0,0,1
8.0527445,200,200,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-231.163821000001,-67.3947000000007,0,0,0,1
8.0658202,200,200,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-231.837768000001,-67.4928000000007,0,0,0,1
8.0752612,201,201,GUIDED,0,704,1000,1000,1000,1000,0,0,0,0,0,0,-232.512696000001,-67.5909000000007,0,0,0,1
8.0899294,201,201,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-233.188605000001,-67.6890000000007,0,0,0,1
8.1028911,201,201,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-233.865495000001,-67.7871000000007,0,0,0,1
8.1106168,202,202,GUIDED,0,705,1000,1000,1000,1000,0,0,0,0,0,0,-234.543366000001,-67.8852000000007,0,0,0,1
8.124574,202,202,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-235.222218000001,-67.9833000000007,0,0,0,1
8.1371662,202,202,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-235.902051000001,-68.0814000000007,0,0,0,1
8.1468001,203,203,GUIDED,0,706,1000,1000,1000,1000,0,0,0,0,0,0,-236.582865000001,-68.1795000000007,0,0,0,1
8.1594892,203,203,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-237.264660000001,-68.2776000000007,0,0,0,1
8.1718159,203,203,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-237.947436000001,-68.3757000000007,0,0,0,1
8.181008,204,204,GUIDED,0,707,1000,1000,1000,1000,0,0,0,0,0,0,-238.631193000001,-68.4738000000007,0,0,0,1
8.1944066,204,204,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-239.315931000001,-68.5719000000007,0,0,0,1
8.2077404,204,204,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-240.001650000001,-68.6700000000007,0,0,0,1
8.2147122,205,205,GUIDED,0,708,1000,1000,1000,1000,0,0,0,0,0,0,-240.688350000001,-68.7681000000007,0,0,0,1
8.2277708,205,205,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-241.376031000001,-68.8662000000007,0,0,0,1
8.240433,205,205,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-242.064693000001,-68.9643000000007,0,0,0,1
8.2526201,206,206,GUIDED,0,709,1000,1000,1000,1000,0,0,0,0,0,0,-242.754336000001,-69.0624000000007,0,0,0,1
8.2659743,206,206,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-243.444960000001,-69.1605000000007,0,0,0,1
8.2786314,206,206,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-244.136565000001,-69.2586000000007,0,0,0,1
8.286287,207,207,GUIDED,0,710,1000,1000,1000,1000,0,0,0,0,0,0,-244.829151000001,-69.3567000000007,0,0,0,1
8.2992482,207,207,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-245.522718000001,-69.4548000000007,0,0,0,1
8.3117467,207,207,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-246.217266000001,-69.5529000000007,0,0,0,1
8.3196922,208,208,GUIDED,0,711,1000,1000,1000,1000,0,0,0,0,0,0,-246.912795000001,-69.6510000000007,0,0,0,1
8.3330173,208,208,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-247.609305000001,-69.7491000000007,0,0,0,1
8.3460092,208,208,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-248.306796000001,-69.8472000000007,0,0,0,1
8.3586239,208,208,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-249.005268000001,-69.9453000000007,0,0,0,1
8.3638992,209,209,GUIDED,0,712,1000,1000,1000,1000,0,0,0,0,0,0,-249.704721000001,-70.0434000000007,0,0,0,1
8.377719,209,209,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-250.405155000001,-70.1415000000007,0,0,0,1
8.3902393,209,209,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-251.106570000001,-70.2396000000007,0,0,0,1
8.3986462,210,210,GUIDED,0,713,1000,1000,1000,1000,0,0,0,0,0,0,-251.808966000001,-70.3377000000007,0,0,0,1
8.4117676,210,210,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-252.512343000001,-70.4358000000007,0,0,0,1
8.4243344,210,210,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-253.216701000001,-70.5339000000007,0,0,0,1
8.4320449,211,211,GUIDED,0,714,1000,1000,1000,1000,0,0,0,0,0,0,-253.922040000001,-70.6320000000007,0,0,0,1
8.4452437,211,211,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-254.628360000001,-70.7301000000007,0,0,0,1
8.4578884,211,211,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-255.335661000001,-70.8282000000007,0,0,0,1
8.4706939,211,211,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-256.043943000001,-70.9263000000007,0,0,0,1
8.4770008,212,212,GUIDED,0,715,1000,1000,1000,1000,0,0,0,0,0,0,-256.753206000001,-71.0244000000007,0,0,0,1
8.4907606,212,212,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-257.463450000001,-71.1225000000007,0,0,0,1
8.5035851,212,212,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-258.174675000001,-71.2206000000007,0,0,0,1
8.5105083,213,213,GUIDED,0,716,1000,1000,1000,1000,0,0,0,0,0,0,-258.886881000001,-71.3187000000007,0,0,0,1
8.5236296,213,213,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-259.600068000001,-71.4168000000007,0,0,0,1
8.536917,213,213,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-260.314236000001,-71.5149000000008,0,0,0,1
8.5439416,214,214,GUIDED,0,717,1000,1000,1000,1000,0,0,0,0,0,0,-261.029385000001,-71.6130000000008,0,0,0,1
8.5572448,214,214,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-261.745515000001,-71.7111000000008,0,0,0,1
8.5697381,214,214,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-262.462626000001,-71.8092000000008,0,0,0,1
8.5822061,214,214,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-263.180718000001,-71.9073000000008,0,0,0,1
8.5854026,215,215,GUIDED,0,718,1000,1000,1000,1000,0,0,0,0,0,0,-263.899791000001,-72.0054000000008,0,0,0,1
8.598996,215,215,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-264.619845000001,-72.1035000000008,0,0,0,1
8.6115485,215,215,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-265.340880000001,-72.2016000000008,0,0,0,1
8.6198333,216,216,GUIDED,0,719,1000,1000,1000,1000,0,0,0,0,0,0,-266.062896000001,-72.2997000000008,0,0,0,1
8.6331081,216,216,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-266.785893000001,-72.3978000000008,0,0,0,1
8.6455247,216,216,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-267.509871000001,-72.4959000000008,0,0,0,1
8.6536571,217,217,GUIDED,0,720,1000,1000,1000,1000,0,0,0,0,0,0,-268.234830000001,-72.5940000000008,0,0,0,1
8.6671323,217,217,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-268.960770000001,-72.6921000000008,0,0,0,1
8.6801005,217,217,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-269.687691000001,-72.7902000000008,0,0,0,1
8.6923702,218,218,GUIDED,0,721,1000,1000,1000,1000,0,0,0,0,0,0,-270.415593000001,-72.8883000000008,0,0,0,1
8.7067233,218,218,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-271.144476000001,-72.9864000000008,0,0,0,1
8.7191654,218,218,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-271.874340000001,-73.0845000000008,0,0,0,1
8.7270957,219,219,GUIDED,0,722,1000,1000,1000,1000,0,0,0,0,0,0,-272.605185000001,-73.1826000000008,0,0,0,1
8.7407292,219,219,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-273.337011000001,-73.2807000000008,0,0,0,1
8.7530557,219,219,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-274.069818000001,-73.3788000000008,0,0,0,1
8.7606145,220,220,GUIDED,0,723,1000,1000,1000,1000,0,0,0,0,0,0,-274.803606000001,-73.4769000000008,0,0,0,1
8.774151,220,220,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-275.538375000001,-73.5750000000008,0,0,0,1
8.786536,220,220,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-276.274125000001,-73.6731000000008,0,0,0,1
8.7939425,221,221,GUIDED,0,724,1000,1000,1000,1000,0,0,0,0,0,0,-277.010856000001,-73.7712000000008,0,0,0,1
8.8076039,221,221,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-277.748568000001,-73.8693000000008,0,0,0,1
8.8202264,221,221,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-278.487261000001,-73.9674000000008,0,0,0,1
8.8278262,222,222,GUIDED,0,725,1000,1000,1000,1000,0,0,0,0,0,0,-279.226935000001,-74.0655000000008,0,0,0,1
8.8420316,222,222,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-279.967590000001,-74.1636000000008,0,0,0,1
8.8549281,222,222,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-280.709226000001,-74.2617000000008,0,0,0,1
8.8614799,223,223,GUIDED,0,726,1000,1000,1000,1000,0,0,0,0,0,0,-281.451843000001,-74.3598000000008,0,0,0,1
8.8746497,223,223,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-282.195441000001,-74.4579000000008,0,0,0,1
8.8873743,223,223,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-282.940020000001,-74.5560000000008,0,0,0,1
8.8971143,224,224,GUIDED,0,727,1000,1000,1000,1000,0,0,0,0,0,0,-283.685580000001,-74.6541000000008,0,0,0,1
8.9102025,224,224,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-284.432121000001,-74.7522000000008,0,0,0,1
8.9231049,224,224,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-285.179643000001,-74.8503000000008,0,0,0,1
8.9313412,225,225,GUIDED,0,728,1000,1000,1000,1000,0,0,0,0,0,0,-285.928146000001,-74.9484000000008,0,0,0,1
8.9449801,225,225,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-286.677630000001,-75.0465000000008,0,0,0,1
8.9574258,225,225,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-287.428095000001,-75.1446000000008,0,0,0,1
8.9645704,226,226,GUIDED,0,729,1000,1000,1000,1000,0,0,0,0,0,0,-288.179541000001,-75.2427000000008,0,0,0,1
8.9780348,226,226,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-288.931968000001,-75.3408000000008,0,0,0,1
8.9908765,226,226,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-289.685376000001,-75.4389000000008,0,0,0,1
9.0032647,226,226,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-290.439765000001,-75.5370000000008,0,0,0,1
9.0161597,226,226,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-291.195135000001,-75.6351000000008,0,0,0,1
9.0286133,226,226,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-291.951486000001,-75.7332000000008,0,0,0,1
9.0394253,227,227,GUIDED,0,730,1000,1000,1000,1000,0,0,0,0,0,0,-292.708818000001,-75.8313000000009,0,0,0,1
9.0536816,227,227,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-293.467131000001,-75.9294000000009,0,0,0,1
9.0662713,227,227,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-294.226425000001,-76.0275000000009,0,0,0,1
9.0753144,228,228,GUIDED,0,731,1000,1000,1000,1000,0,0,0,0,0,0,-294.986700000001,-76.1256000000009,0,0,0,1
9.088465,228,228,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-295.747956000001,-76.2237000000009,0,0,0,1
9.1007914,228,228,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-296.510193000001,-76.3218000000009,0,0,0,1
9.1140028,229,229,GUIDED,0,732,1000,1000,1000,1000,0,0,0,0,0,0,-297.273411000001,-76.4199000000009,0,0,0,1
9.1278507,229,229,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-298.037610000001,-76.5180000000009,0,0,0,1
9.1407465,229,229,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-298.802790000001,-76.6161000000009,0,0,0,1
9.1476994,230,230,GUIDED,0,733,1000,1000,1000,1000,0,0,0,0,0,0,-299.568951000001,-76.7142000000009,0,0,0,1
9.1610206,230,230,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-300.336093000001,-76.8123000000009,0,0,0,1
9.1743438,230,230,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-301.104216000001,-76.9104000000009,0,0,0,1
9.1872014,230,230,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-301.873320000002,-77.0085000000009,0,0,0,1
9.1935397,231,231,GUIDED,0,734,1000,1000,1000,1000,0,0,0,0,0,0,-302.643405000002,-77.1066000000009,0,0,0,1
9.206764,231,231,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-303.414471000002,-77.2047000000009,0,0,0,1
9.2197747,231,231,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-304.186518000002,-77.3028000000009,0,0,0,1
9.2271577,232,232,GUIDED,0,735,1000,1000,1000,1000,0,0,0,0,0,0,-304.959546000002,-77.4009000000009,0,0,0,1
9.2412701,232,232,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-305.733555000002,-77.4990000000009,0,0,0,1
9.2535738,232,232,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-306.508545000002,-77.5971000000009,0,0,0,1
9.2613219,233,233,GUIDED,0,736,1000,1000,1000,1000,0,0,0,0,0,0,-307.284516000002,-77.6952000000009,0,0,0,1
9.2747723,233,233,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-308.061468000002,-77.7933000000009,0,0,0,1
9.2872953,233,233,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-308.839401000002,-77.8914000000009,0,0,0,1
