time_s,altitude_ref_m,altitude_m,altitude_est_m,vertical_speed_ref_mps,vertical_speed_mps,vertical_speed_est_mps,pitch_ref_rad,pitch_rad,pitch_est_rad,pitch_ref_deg,pitch_deg,pitch_est_deg,pitch_estimation_error_deg,accel_correction_weight,accel_consistency_metric,quat_norm_true,quat_norm_est,motor_cmd_1_radps,motor_speed_1_radps,motor_cmd_2_radps,motor_speed_2_radps,motor_cmd_3_radps,motor_speed_3_radps,motor_cmd_4_radps,motor_speed_4_radps
0.21,0.63,-0.0599419933588326,-0.0555512305515221,3,-0.157633928412721,-0.11143961668001,0,3.92741394961149e-17,3.88426305870468e-17,0,2.25024243713544e-15,2.22551879782354e-15,2.47236393118942e-17,0,2.76478696269585,1,1,632.702536742188,626.866885857153,632.702536742188,626.866885857153,632.702536742188,626.866885857153,632.702536742188,626.866885857153
0.22,0.66,-0.0615183326429598,-0.0565320114709307,3,-0.129517376318002,-0.0834275606622218,0,4.01415012341033e-17,4.19304383742856e-17,0,2.2999386040333e-15,2.40243715197995e-15,-1.02498547946647e-16,0,2.81165520947187,1,1,632.702536742188,628.03401603416,632.702536742188,628.03401603416,632.702536742188,628.03401603416,632.702536742188,628.03401603416
0.23,0.69,-0.0628135064061398,-0.057249067047719,3,-0.10102525055061,-0.0553564317288289,0,4.3229309021342e-17,4.50182461615243e-17,0,2.47685695818971e-15,2.57935550613636e-15,-1.02498547946647e-16,0,2.84921257673922,1,1,632.702536742188,628.967720175766,632.702536742188,628.967720175766,632.702536742188,628.967720175766,632.702536742188,628.967720175766
0.24,0.72,-0.0638237589116459,-0.0577019118996557,3,-0.0722322641180615,-0.0272976151068981,0,4.63171168085807e-17,4.8106053948763e-17,0,2.65377531234612e-15,2.75627386029277e-15,-1.02498547946647e-16,0,2.87929864325488,1,1,632.702536742188,629.71468348905,632.702536742188,629.71468348905,632.702536742188,629.71468348905,632.702536742188,629.71468348905
0.25,0.75,-0.0645460815528266,-0.0578905294529055,3,-0.0431983320480961,0.000693217339746156,0,4.94049245958195e-17,5.11938617360017e-17,0,2.83069366650253e-15,2.93319221444918e-15,-1.02498547946647e-16,0,2.90339320699654,1,1,632.702536742188,630.312254139678,632.702536742188,630.312254139678,632.702536742188,630.312254139678,632.702536742188,630.312254139678
0.26,0.78,-0.0649780648733075,-0.0578152526294555,3,-0.0139714789208108,0.0285730585253799,0,5.24927323830582e-17,5.42816695232404e-17,0,3.00761202065894e-15,3.11011056860558e-15,-1.02498547946647e-16,0,2.92268531272852,1,1,632.702536742188,630.79031066018,632.702536742188,630.79031066018,632.702536742188,630.79031066018,632.702536742188,630.79031066018
0.27,0.81,-0.0651177796625156,-0.0574766684663571,3,0.0154098163626576,0.056309103844951,0,5.55805401702969e-17,5.73694773104792e-17,0,3.18453037481535e-15,3.28702892276199e-15,-1.02498547946647e-16,0,2.93812952834684,1,1,632.702536742188,631.172755876582,632.702536742188,631.172755876582,632.702536742188,631.172755876582,632.702536742188,631.172755876582
0.28,0.84,-0.0649636814988891,-0.0568755420288604,3,0.0449147327696821,0.0838767648729449,0,5.86683479575356e-17,6.04572850977179e-17,0,3.36144872897175e-15,3.4639472769184e-15,-1.02498547946647e-16,0,2.95049164070245,1,1,632.702536742188,631.478712049703,632.702536742188,631.478712049703,632.702536742188,631.478712049703,632.702536742188,631.478712049703
0.29,0.87,-0.0645145341711922,-0.0560127558625993,3,0.0745185892106616,0.111258068357548,0,6.17561557447743e-17,6.35450928849566e-17,0,3.53836708312816e-15,3.64086563107481e-15,-1.02498547946647e-16,0,2.96038564409795,1,1,632.702536742188,631.7234769882,632.702536742188,631.7234769882,632.702536742188,631.7234769882,632.702536742188,631.7234769882
0.3,0.9,-0.0637693482790856,-0.0548892619518058,3,0.104201625285275,0.138440366370837,0,6.48439635320131e-17,6.66329006721953e-17,0,3.71528543728457e-15,3.81778398523122e-15,-1.02498547946647e-16,0,2.96830360746139,1,1,632.702536742188,631.919288938998,632.702536742188,631.919288938998,632.702536742188,631.919288938998,632.702536742188,631.919288938998
0.31,0.93,-0.0627273320262328,-0.0535060437378523,3,0.133948022734938,0.165415297294206,0,6.79317713192518e-17,6.9720708459434e-17,0,3.89220379144098e-15,3.99470233938763e-15,-1.02498547946647e-16,0,2.97463974496625,1,1,632.702536742188,632.075938499636,632.702536742188,632.075938499636,632.702536742188,632.075938499636,632.702536742188,632.075938499636
0.32,0.96,-0.0613878517988835,-0.0518640862285773,3,0.16374512059225,0.192177948737166,0,7.10195791064905e-17,7.28085162466727e-17,0,4.06912214559739e-15,4.17162069354403e-15,-1.02498547946647e-16,0,2.97970978573117,1,1,632.702536742188,632.201258148146,632.702536742188,632.201258148146,632.702536742188,632.201258148146,632.702536742188,632.201258148146
0.33,0.99,-0.059750400592961,-0.0499643526138399,3,0.193582786012551,0.218726182855684,0,7.41073868937292e-17,7.36758779846612e-17,0,4.2460404997538e-15,4.2213168604419e-15,2.47236393118942e-17,0,2.98376654203016,1,1,632.702536742188,632.301513866955,632.702536742188,632.301513866955,632.702536742188,632.301513866955,632.702536742188,632.301513866955
